rating,title,year
7.2,The Secret Lives of Dentists,2002
7,Freaky Friday,2003
5.4,S.W.A.T.,2003
5.2,Le divorce,2003
5.9,Shura Yukihime,2001
6.9,Step Into Liquid,2003
7.6,Accattone,1961
7,The Making of '...And God Spoke',1993
5.4,Big Trouble,2002
7.6,La double vie de Véronique,1991
6.5,Uccellacci e uccellini,1966
0,The Man in the Glass Booth,1975
0,The Red Pony,1949
0,Sex & the Other Man,1995
8.4,Il vangelo secondo Matteo,1964
8,The Honeymoon Killers,1969
8.9,Umberto D.,1952
6,My Brother's Keeper,2002
5.4,The Day of the Dolphin,1973
5.6,I Love You to Death,1990
4.9,Freddy vs. Jason,2003
3.1,Grind,2003
6.8,Open Range,2003
7.1,Siu lam juk kau,2001
3.8,Uptown Girls,2003
8.3,American Splendor,2003
6.9,Carnages,2002
5.6,Passionada,2002
5.1,Agent Cody Banks,2003
3.6,Camp Nowhere,1994
5.8,The Cemetery Club,1993
0,Changing Habits,1997
0,Hot Dog... The Movie,1984
4.3,House of Wax,2005
0,The Inn of the Sixth Happiness,1958
0,Prince of Jutland,1994
0,Remando al viento,1988
0,The Rachel Papers,1989
6.8,The Sure Thing,1985
0,Thrashin',1986
0,Valley Girl,1983
7.8,Wait Until Dark,1967
6.9,Code inconnu: Récit incomplet de divers voyages,2000
4.3,Showdown in Little Tokyo,1991
9.6,Tôkyô monogatari,1953
7.7,Le rayon vert,1986
7,THX 1138,1971
6.1,Beyond the Valley of the Dolls,1970
5.7,The Business of Fancydancing,2002
7,Chunhyangdyun,2000
5.7,Tunes of Glory,1960
8.8,Kind Hearts and Coronets,1949
4,Ash Wednesday,2002
6.8,Joe Kidd,1972
4.1,The Keep,1983
0,Kaitei gunkan,1963
0,Chikyû Bôeigun,1957
0,Attack of the Puppet People,1958
6.8,"The Beast from 20,000 Fathoms",1953
7.3,Enchanted,2007
7,Tremors,1990
9.1,The Red Shoes,1948
7,Me & Isaac Newton,1999
4.1,The Pink Panther,2006
7.1,The Pink Panther Strikes Again,1976
6,Commando,1985
7.7,Dracula,1931
8.4,Le charme discret de la bourgeoisie,1972
7.8,Waco: The Rules of Engagement,1997
7.4,Wo de fu qin mu qin,1999
8.6,Ikiru,1952
0,Comic Book Villains,2002
7.6,An Angel at My Table,1990
6.9,War Photographer,2001
0,"¡Ay, Carmela!",1990
0,Jang Aur Aman,2001
0,Loin,2001
7.7,Incident at Oglala,1992
4.6,The Handmaid's Tale,1990
5.8,Revolution OS,2001
7.1,Live Nude Girls Unite!,2000
5.4,All the Little Animals,1998
7.2,Earth,2007
5.2,Man on Fire,2004
7.1,Morte a Venezia,1971
2.9,Marci X,2003
3.9,The Medallion,2003
2.4,My Boss's Daughter,2003
7.3,Babí léto,2001
5.1,The Battle of Shaker Heights,2003
5.1,Sin noticias de Dios,2001
5.1,Ask the Dust,2006
6.6,Stoked: The Rise and Fall of Gator,2002
6.1,Venus Boyz,2002
6.6,Tan de repente,2002
4.2,Jeepers Creepers II,2003
5,Bollywood/Hollywood,2002
3.8,Civil Brand,2002
3.1,Nola,2003
5.7,Once Upon a Time in the Midlands,2002
5,El otro lado de la cama,2002
4.1,Day Zero,2007
4.5,Dickie Roberts: Former Child Star,2003
5.5,Home Room,2002
4.4,Party Monster,2003
0,Taking Sides,2001
5.9,Cabin Fever,2002
7.1,Matchstick Men,2003
6.3,Once Upon a Time in Mexico,2003
6.2,Dummy,2002
8.4,Lost in Translation,2003
4.6,Luster,2002
7.6,Sennen joyû,2001
6.7,Chik yeung tin si,2002
0,Children of the Night,1991
6,Daisy Miller,1974
6.6,Erleuchtung garantiert,1999
4.8,Gotcha!,1985
0,Hard to Hold,1984
4.5,Kuffs,1992
7.3,Wong Fei Hung,1991
6.9,Wong Fei Hung II: Nam yi dong ji keung,1992
6,Wong Fei Hung ji saam: Si wong jaang ba,1993
8.4,Paper Moon,1973
2.9,Sgt. Pepper's Lonely Hearts Club Band,1978
7.3,En sång för Martin,2001
7.5,Targets,1968
6.1,The Ugly American,1963
6.2,The Bostonians,1984
4.1,Convoy,1978
6.5,Day of the Dead,1985
5.9,"Hello, Dolly!",1969
7.7,Je rentre à la maison,2001
4.6,Memoirs of an Invisible Man,1992
5.8,La môme,2007
2.6,See No Evil,2006
4.1,Super Sucker,2002
6.2,Stazione Termini,1953
0,At War with the Army,1950
0,Bingo,1991
6.1,God Told Me To,1976
0,"I, Madman",1989
7.3,The Jungle Book,1967
3.4,Once Bitten,1985
0,The Shrimp on the Barbie,1990
4.3,Squirm,1976
5.9,The Adventures of Huck Finn,1993
7,The Brood,1979
0,The Prince and the Pauper,1990
5.2,Anything Else,2003
3.8,Cold Creek Manor,2003
5.4,The Fighting Temptations,2003
6.1,Secondhand Lions,2003
4.7,Underworld,2003
6.8,BubbaHo-Tep,2002
6,Casa de los babys,2003
5.5,Demonlover,2002
5.7,Doctor Sleep,2002
4.9,Where in the World Is Osama Bin Laden?,2008
7.4,Tibet: Cry of the Snow Lion,2002
6.8,Yossi & Jagger,2002
5,Duplex,2003
6.4,The Rundown,2003
6.2,Under the Tuscan Sun,2003
5,Camera Obscura,2000
5.2,Luther,2003
4.7,Mambo italiano,2003
0,My Life Without Me,2003
0,Dorm Daze 2,2006
8.1,Être et avoir,2002
0,Les triplettes de Belleville,2003
7.1,Videodrome,1983
7.3,Life and Debt,2001
7.9,Lagaan: Once Upon a Time in India,2001
7.7,Judgment at Nuremberg,1961
6.4,Reise der Hoffnung,1990
4.5,"Same Time, Next Year",1978
7.3,A Brief History of Time,1991
6.3,"Jakob, der Lügner",1975
7.5,Leningrad Cowboys Go America,1989
9.1,La règle du jeu,1939
6.6,The Song Remains the Same,1976
7.5,Seven Brides for Seven Brothers,1954
7.5,Kiss of the Spider Woman,1985
9,All the President's Men,1976
5.2,Angie,1994
0,L'appartement,1996
5.6,The Mists of Avalon,2001
8.6,Babettes gæstebud,1987
0,Sibirskiy tsiryulnik,1998
4.8,Beethoven,1992
4.4,Beethoven's 2nd,1993
3.9,Black Moon Rising,1986
8.3,Boyz n the Hood,1991
7,Bugsy,1991
6.4,Bugsy Malone,1976
0,By the Sword,1991
2.5,Cobra,1986
0,La comunidad,2000
4.2,Consenting Adults,1992
5.9,Phenomenon,1996
0,Crying Freeman,1995
6.1,Shun liu Ni liu,2000
7.5,The Meaning of Life,1983
6.5,Where Eagles Dare,1968
6.8,Tightrope,1984
4.4,Sleeping with the Enemy,1991
5.2,PCU,1994
7.2,The Rookie,2002
6.2,The Ghost and Mr. Chicken,1966
3.8,City Heat,1984
5.5,30 Days of Night,2007
5.6,Three O'Clock High,1987
7,White Hunter Black Heart,1990
8,Idi i smotri,1985
6.7,A Rage in Harlem,1991
7.4,Ginger Snaps,2000
4.2,More American Graffiti,1979
5.8,The Ballad of Little Jo,1993
5.3,Under Suspicion,2000
0,Tais-toi!,2003
0,The Reluctant Astronaut,1967
0,The Shakiest Gun in the West,1968
2.3,It's Pat,1994
8.4,Un dimanche à la campagne,1984
3.6,The Gun in Betty Lou's Handbag,1992
6.8,Sudden Fear,1952
4,Nobody's Baby,2001
5.1,Regarding Henry,1991
0,The Debut,2000
3.6,Wilder Napalm,1993
0,Contamination,1980
5,The Amazing Transparent Man,1960
4.8,Love Affair,1994
3.5,Try Seventeen,2002
5.4,Article 99,1992
0,Picture This,2008
5.8,Oleanna,1994
4.9,Chattahoochee,1989
4.9,Tough Guys Don't Dance,1987
0,There Goes My Baby,1994
5.5,Kingdom of the Spiders,1977
6.8,Scrooge,1970
5.8,Leap of Faith,1992
6.5,"Gas, Food Lodging",1992
8.3,In Cold Blood,1967
0,Campus Man,1987
6.9,The Bedford Incident,1965
7.3,Les blessures assassines,2000
7.9,Yankee Doodle Dandy,1942
8.3,Jûbê ninpûchô,1993
8.2,Nóz w wodzie,1962
7.9,All That Money Can Buy,1941
3.8,Mobsters,1991
6.8,Charlotte Sometimes,2002
0,Out of Time,2003
7.8,The School of Rock,2003
7.6,Concert for George,2003
6.6,Lemony Snicket's A Series of Unfortunate Events,2004
4,9 Dead Gay Guys,2002
8,The Station Agent,2003
5,Wonderland,2003
8.3,Ônibus 174,2002
7.8,Mystic River,2003
5.3,Good Boy!,2003
1.9,House of the Dead,2003
6.7,Intolerable Cruelty,2003
7.7,Kill Bill: Vol. 2,2004
5.5,Dopamine,2003
6.2,La fleur du mal,2003
5.6,Girls Will Be Girls,2003
6.6,Runaway Jury,2003
4.8,The Texas Chainsaw Massacre,2003
7.1,Pieces of April,2003
3.9,The Return,2006
5.3,Sylvia,2003
6,Veronica Guerin,2003
4.8,In the Cut,2003
4.3,Beyond Borders,2003
5,Radio,2003
4.8,Scary Movie 3,2003
5.5,Brother Bear,2003
7,Elephant,2003
5.5,Gypsy 83,2001
5.1,The Singing Detective,2003
6.4,The Italian Job,2003
0,Impulse,2008
7.2,Normal,2003
8.8,Shoah,1985
3.7,Unconditional Love,2002
0,Super Sweet 16: The Movie,2007
1.3,Alien from L.A.,1988
7.4,Black Sunday,1977
0,Men of Respect,1990
6.4,Interstate 60: Episodes of the Road,2002
4.4,Lipstick,1976
6,Storyville,1992
3.2,That Was Then... This Is Now,1985
0,Holy Matrimony,1943
4.4,Ye yan,2006
6.1,Gin gwai,2002
5,Kronos,1957
0,The Jolson Story,1946
0,You'll Never Get Rich,1941
0,Frankenstein and the Monster from Hell,1974
0,Preaching to the Perverted,1997
0,Chicago Joe and the Showgirl,1990
5.3,Quest for Camelot,1998
8.4,Aparajito,1956
7.4,The Hired Hand,1971
8.3,Le cercle rouge,1970
0,Czlowiek z marmuru,1977
0,Sherlock Holmes and the Voice of Terror,1942
0,Sherlock Holmes Faces Death,1943
0,Sherlock Holmes in Washington,1943
7.5,The Solid Gold Cadillac,1956
5.5,The Human Stain,2003
6,"Die, Mommie, Die!",2003
3,Joe Dirt,2001
7.7,Girlhood,2003
6,Mail Order Wife,2004
7.7,Shattered Glass,2003
5.3,The Matrix Revolutions,2003
7.9,Chavez: Inside the Coup,2003
6.9,Elf,2003
0,Anything But Love,1989
4.9,Billabong Odyssey,2003
7,Gloomy Sunday - Ein Lied von Liebe und Tod,1999
6,Dans ma peau,2002
6.4,Love Actually,2003
5.8,Father of the Bride,1991
7.5,My Architect,2003
6,Looney Tunes: Back in Action,2003
7.6,Master and Commander: The Far Side of the World,2003
6.7,Tupac: Resurrection,2003
5.3,The Big Empty,2003
6.1,The Missing,2003
3.2,The Cat in the Hat,2003
4.1,Gothika,2003
7.5,21 Grams,2003
7.2,Les invasions barbares,2003
5.2,Blindness,2008
7.1,Lan se da men,2002
6.7,Bad Santa,2003
4.2,The Haunted Mansion,2003
3.7,Timeline,2003
0,Marquis de Sade: Justine,1969
6.7,Damage,1992
7,OT: Our Town,2002
0,The Devil's Playground,1976
7.4,Dance with a Stranger,1985
6.6,Journeys with George,2002
6.6,Darkman,1990
0,Dead of Night,1945
0,Death Machine,1994
0,Le dernier combat,1983
6.8,Desk Set,1957
7.2,Europa,1991
7.3,The Watermelon Woman,1996
5.3,Final Analysis,1992
7.3,The Freshman,1990
5.6,Funny Games U.S.,2007
0,Tales from the Crypt,1989
6.4,New Jack City,1991
3.1,Slackers,2002
7.4,WarGames,1983
5.8,Mr. Hobbs Takes a Vacation,1962
9.4,Ordet,1955
8.8,Jeux interdits,1952
0,A Tale of Two Cities,1958
8.9,La passion de Jeanne d'Arc,1928
7.8,Ben-Hur,1959
8.9,Das Cabinet des Dr. Caligari.,1920
8.1,Broken Blossoms or The Yellow Man and the Girl,1919
6.6,Gorky Park,1983
7.6,The Great Train Robbery,1903
5.8,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984
5.6,Guarding Tess,1994
8.4,Hannah and Her Sisters,1986
5.8,The Hard Way,1991
2.8,Hercules in New York,1969
2.6,Highlander II: The Quickening,1991
5.6,Hoffa,1992
5.1,HouseSitter,1992
3.6,Hudson Hawk,1991
8.9,Invasion of the Body Snatchers,1956
6.6,Mindwalk,1990
0,Kafka,1991
5.1,Kindergarten Cop,1990
4.7,King Ralph,1991
3.7,Knight Moves,1992
5.1,The Last Boy Scout,1991
7.8,Ultimo tango a Parigi,1972
6.8,Lorenzo's Oil,1992
4.8,L'amant,1992
6.7,The Matador,2008
4.7,Mr. Destiny,1990
8.7,The Night of the Hunter,1955
3.9,Nowhere to Run,1993
5.9,Only the Lonely,1991
3.9,Passenger 57,1992
7.2,Presumed Innocent,1990
6.2,Project X,1987
6.4,Proof,2005
4,Pure Luck,1991
7.2,Batoru rowaiaru,2000
7.5,Xi yan,1993
6.1,Salò o le 120 giornate di Sodoma,1975
7.5,A Midnight Clear,1992
5.5,Summer School,1987
6.8,Silverado,1985
6.5,Quick Change,1990
5.8,Rabid,1977
4.7,Radio Flyer,1992
7.2,Star Wars: Episode III - Revenge of the Sith,2005
5.4,The Secret of My Succe$s,1987
7.6,Fucking Åmål,1998
5.9,Streets of Fire,1984
4.6,Teen Wolf,1985
5.9,Tacones lejanos,1991
6.5,Things You Can Tell Just by Looking at Her,1999
6.4,Thunderheart,1992
7.1,To Live and Die in L.A.,1985
3.1,Trapped in Paradise,1994
6.4,37°2 le matin,1986
7.9,Vivre sa vie: Film en douze tableaux,1962
5.8,Wild at Heart,1990
7.5,The Witches,1990
6.2,The Witches of Eastwick,1987
6.1,Year of the Dragon,1985
5.1,Nothing to Lose,1997
7.5,Flying Down to Rio,1933
7.1,Follow the Fleet,1936
5.5,What's New Pussycat,1965
0,Mary of Scotland,1936
6.6,Roberta,1935
0,Little Women,1994
8.6,Swing Time,1936
8.4,The Public Enemy,1931
0,A Midsummer Night's Dream,1999
7.1,Life with Father,1947
7.8,National Velvet,1944
5.9,Jesus Christ Superstar,1973
7.2,Dark Victory,1939
6.9,Birdman of Alcatraz,1962
8.9,"Aguirre, der Zorn Gottes",1972
0,La belle et la bête,1946
8,The Birth of a Nation,1915
8,Lan feng zheng,1993
7.2,Giulietta degli spiriti,1965
8.1,L'année dernière à Marienbad,1961
7.7,The Tragedy of Macbeth,1971
8.6,Red River,1948
8,A Woman Under the Influence,1974
8.9,Stagecoach,1939
7.9,A Shot in the Dark,1964
5.7,Flight of the Navigator,1986
7.6,The Court Jester,1955
7.7,Bullitt,1968
8.3,Way Down East,1920
7.5,Jezebel,1938
8.3,The Hunchback of Notre Dame,1939
7.8,42nd Street,1933
7.7,I'm No Angel,1933
5.4,That Touch of Mink,1962
6.4,Sweet Dreams,1985
7.4,"Play It Again, Sam",1972
6.4,Send Me No Flowers,1964
8.2,Pygmalion,1938
7.3,A Passage to India,1984
7.8,Orfeu Negro,1959
8.2,Amarcord,1973
0,Ying xiong,2002
8.2,Horse Feathers,1932
7.4,Anna Karenina,1935
5.8,The Front Page,1974
5.3,The Rules of Attraction,2002
6.4,Looking for Mr. Goodbar,1977
8.1,Rivers and Tides,2001
6.9,Une hirondelle a fait le printemps,2001
8.2,Kaze no tani no Naushika,1984
0,CrissCross,1992
5.9,Doc Hollywood,1991
4.9,Dragnet,1987
0,Madhouse,2004
5.2,1941,1979
6,A Shot at Glory,2000
0,Noirs et blancs en couleur,1976
6.2,Foul Play,1978
6.6,Zhong an zu,1993
6.4,Al di là delle nuvole,1995
5.5,Ryan's Daughter,1970
7.1,Crash,2004
0,Cabeza de Vaca,1991
4.7,The Bone Collector,1999
8,Profondo rosso,1975
8.2,Les diaboliques,1955
4,Leprechaun,1993
6.9,Ôritsu uchûgun Oneamisu no tsubasa,1987
0,Movie Crazy,1932
0,Dark Wolf,2003
8.2,Adam's Rib,1949
7.4,Le roi de coeur,1966
6.8,Naked Lunch,1991
6.6,The Grass Is Greener,1960
7.5,Spring Forward,1999
6.2,The Killing of a Chinese Bookie,1976
5.5,Run Fatboy Run,2007
7.5,Things to Come,1936
0,Queen of Hearts,1989
8.7,My Darling Clementine,1946
6,A Summer Place,1959
8.5,A Night at the Opera,1935
0,Metalstorm: The Destruction of Jared-Syn,1983
6.3,Forbrydelsens element,1984
8.6,Tirez sur le pianiste,1960
7.7,Baisers volés,1968
6.7,The Cooler,2003
6.7,El bonaerense,2002
7.7,In America,2002
7.6,My Flesh and Blood,2003
4.1,Honey,2003
6.4,The Last Samurai,2003
6.9,Forget Baghdad: Jews and Arabs - The Iraqi Connection,2002
6.3,What Alice Found,2003
7.2,Big Fish,2003
3.7,Love Don't Cost a Thing,2003
6.5,Something's Gotta Give,2003
0,Stuck on You,2003
6.8,Girl with a Pearl Earring,2003
4.7,The Statement,2003
8.6,The Lord of the Rings: The Return of the King,2003
4.9,Mona Lisa Smile,2003
6.5,Calendar Girls,2003
8.4,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003
5.1,The Hebrew Hammer,2003
7.1,House of Sand and Fog,2003
5.6,Two Men Went to War,2002
7.2,Monster,2003
4.6,Cheaper by the Dozen,2003
6.7,Cold Mountain,2003
4.7,Paycheck,2003
6.8,Peter Pan,2003
6.6,The Company,2003
5.4,The Young Black Stallion,2003
6.4,Japanese Story,2003
5.6,Choses secrètes,2002
0,Chasing Liberty,2004
2.8,My Baby's Daddy,2004
7.1,Aileen: Life and Death of a Serial Killer,2003
7.8,Uzak,2002
4.8,Along Came Polly,2004
6.5,Teacher's Pet,2004
4.2,Torque,2004
7.5,Talaye sorkh,2003
7.8,Osama,2003
4.8,The Great Gatsby,1974
7.9,Wuthering Heights,1939
0,Odds Against Tomorrow,1959
6.8,Ship of Fools,1965
6.9,Lord Love a Duck,1966
0,There's a Girl in My Soup,1970
5.5,This Property Is Condemned,1966
6,What Doesn't Kill You,2008
3.7,Once Upon a Crime...,1992
4.2,Beyond Therapy,1987
8.9,The General,1926
1.9,"Car 54, Where Are You?",1994
2.4,Blame It on the Bellboy,1992
2.8,Only the Strong,1993
3.5,The Adventures of Ford Fairlane,1990
6.7,Bonjour tristesse,1958
6.3,The Enforcer,1976
7,X-Men,2000
6.4,Ransom,1996
5,The Pick-up Artist,1987
7.3,Melvin Goes to Dinner,2003
7.4,The Court-Martial of Billy Mitchell,1955
5.8,Crime Spree,2003
5.2,Beyond Re-Animator,2003
5.4,The Final Cut,2004
4.4,Hells Angels on Wheels,1967
6,The Wind and the Lion,1975
8.5,Mon oncle,1958
0,Where the Boys Are,1960
0,Dr. Jekyll and Mr. Hyde,2008
8.8,Les vacances de Monsieur Hulot,1953
8.7,My Darling Clementine,1946
0,People Will Talk,1951
6.7,I Was a Male War Bride,1949
6.6,Divorce American Style,1967
0,Kiss Them for Me,1957
8.1,To Have and Have Not,1944
7.8,High Sierra,1941
7.6,Dark Passage,1947
8.1,The Ox-Bow Incident,1943
6.8,They Drive by Night,1940
5.3,Micki + Maude,1984
7.2,Platinum Blonde,1931
4.8,Tell Your Children,1936
4.5,DOA: Dead or Alive,2006
7.1,The Boy with Green Hair,1948
7.3,Pumping Iron,1977
4,No Good Deed,2002
0,The Trouble with Angels,1966
3.2,Cool World,1992
0,Money for Nothing,1993
0,The Silencers,1966
0,Where Angels Go Trouble Follows!,1968
0,Heat and Dust,1983
8.7,La strada,1954
6.1,Koroshiya 1,2001
6.6,A Boy and His Dog,1975
5.4,The Last Tycoon,1976
8.4,Popiól i diament,1958
6.7,Marooned,1969
3,King David,1985
0,Kanal,1957
4.8,Cat Chaser,1989
7.8,Intolerance: Love's Struggle Throughout the Ages,1916
0,The Beast of Yucca Flats,1961
7,Hets,1944
5.4,Chitty Chitty Bang Bang,1968
5.6,Suriyothai,2001
5.5,Plaza Suite,1971
5,The Out-of-Towners,1999
5.6,Where the Day Takes You,1992
0,The Three Stooges in Orbit,1962
6.6,It,1927
4.8,The Butterfly Effect,2004
5.6,Win a Date with Tad Hamilton!,2004
8,Touching the Void,2003
4,The Big Bounce,2004
3.7,The Perfect Score,2004
0,You Got Served,2004
5.4,Latter Days,2003
6.3,Barbershop 2: Back in Business,2004
3.8,Catch That Kid,2004
7,Miracle,2004
0,Un couple épatant,2002
6.2,The Dreamers,2003
5.9,The Lost Skeleton of Cadavra,2001
5.3,Who's the Man?,1993
7.1,Hangin' with the Homeboys,1991
4.6,Sleep with Me,1994
4.6,Just Between Friends,1986
7.1,Super Fly,1972
0,A Piece of the Action,1977
0,Let's Do It Again,1953
6.4,Uptown Saturday Night,1974
4.6,Hell's Kitchen,1998
7.2,Presumed Innocent,1990
6.3,Daddy and Them,2001
0,The Wilby Conspiracy,1975
5.1,Blacula,1972
0,Scream Blacula Scream,1973
7.2,Swing Shift,1984
6.1,Trespass,1992
6.4,Ocean's Thirteen,2007
7.1,Simple Men,1992
9,Foolish Wives,1922
0,"Silent Night, Bloody Night",1974
6.7,The Sin of Harold Diddlebock,1947
0,Pontiac Moon,1994
0,Best Defense,1984
5.4,50 First Dates,2004
4.2,Welcome to Mooseport,2004
7.2,Après la vie,2002
7.3,Salmer fra kjøkkenet,2003
0,La mentale,2002
7,Monsieur Ibrahim et les fleurs du Coran,2003
6.3,Vanishing Point,1971
8.3,Journal d'un curé de campagne,1951
8.1,The Thief of Bagdad,1924
6.8,The Diary of Anne Frank,1959
7.3,Allegro non troppo,1976
0,Black Widow,2008
6.4,La ley de Herodes,1999
6,Flesh+Blood,1985
7.4,King Solomon's Mines,1950
8.1,The Black Pirate,1926
3.8,Raw Deal,1986
7.8,"Goodbye, Mr. Chips",1939
0,"Follow Me, Boys!",1966
3.1,Fire Birds,1990
6.6,Robot Stories,2003
4.2,Against the Ropes,2004
3.8,Confessions of a Teenage Drama Queen,2004
0,EuroTrip,2004
5.8,The Passion of the Christ,2004
4.4,Club Dread,2004
4.3,Dirty Dancing: Havana Nights,2004
2.9,Twisted,2004
5.3,Alila,2003
7.4,Good Bye Lenin!,2003
5.6,Hidalgo,2004
6,Starsky & Hutch,2004
5.6,The Reckoning,2003
8.6,Persona,1966
8.2,En passion,1969
0,Walk on the Wild Side,1962
0,Tokyo Joe,1949
4.5,The Serpent's Egg,1977
3.3,Fire Down Below,1997
7.7,Le corbeau,1943
8.6,All Quiet on the Western Front,1930
7.6,Pickup on South Street,1953
8.1,La caduta degli dei,1969
5.3,American Gun,2005
8.1,Richard III,1995
0,Quartet,1981
4.6,Just One of the Guys,1985
6.5,The Chase,1966
5.7,The Last Kiss,2006
6.4,Wisconsin Death Trip,1999
0,The Wrong Arm of the Law,1963
3.4,Agent Cody Banks 2: Destination London,2004
5.6,The Girl Next Door,2004
5.5,Secret Window,2004
6.5,Spartan,2004
7.3,Knafayim Shvurot,2002
7,How to Draw a Bunny,2002
7.1,Wilbur Wants to Kill Himself,2002
5.6,Clifford's Really Big Movie,2004
6.2,Mad Dog and Glory,1993
6.9,The Wind in the Willows,1996
0,Night Crossing,1981
6.1,Peyton Place,1957
0,Searching for Debra Winger,2002
0,Walk Like a Man,1987
6.7,Dawn of the Dead,2004
8.3,Eternal Sunshine of the Spotless Mind,2004
4.6,Taking Lives,2004
6.6,Intermission,2003
7,Nói albínói,2003
5.3,Jersey Girl,2004
6.1,The Ladykillers,2004
4.1,Never Die Alone,2004
4.2,Scooby Doo 2: Monsters Unleashed,2004
7.6,A Foreign Affair,1948
6.9,Dogville,2003
5.7,Ned Kelly,2003
6.8,Hellboy,2004
5.7,Home on the Range,2004
4.8,The Prince & Me,2004
4.4,Walking Tall,2004
4.9,The United States of Leland,2003
0,The Alamo,2004
5.6,Ella Enchanted,2004
2.8,The Whole Ten Yards,2004
7.5,Io non ho paura,2003
5.8,Shade,2003
7.9,Depuis qu'Otar est parti...,2003
4.9,Twentynine Palms,2003
7.3,The Ten Commandments,1956
6.7,Dawn of the Dead,2004
5.6,"Fratello sole, sorella luna",1972
5.5,One Million Years B.C.,1966
5.8,Prey for Rock & Roll,2003
5.4,"Mother, Jugs & Speed",1976
0,Bandolero!,1968
3.3,The Slugger's Wife,1985
5.8,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,1965
4.6,Cheaper by the Dozen,2003
8.5,Scener ur ett äktenskap,1973
0,Baby the Rain Must Fall,1965
0,Belles on Their Toes,1952
5.7,Ned Kelly,2003
2.4,Mac and Me,1988
3.6,The Food of the Gods,1976
5.2,Miracle at St. Anna,2008
0,Road to Bali,1952
6,The Flying Deuces,1939
0,Africa Screams,1949
0,Jack and the Beanstalk: The Real Story,2001
0,Shu dan long wei,1995
5.5,The Osterman Weekend,1983
6.5,Harold & Kumar Go to White Castle,2004
2.9,Hangman's Curse,2003
0,Going in Style,1979
7.1,The Sunshine Boys,1975
5.3,Jersey Girl,2004
0,American Nightmare,2002
7.8,After Hours,1985
6.6,Viva Las Vegas,1964
5.1,Connie and Carla,2004
7.7,Kill Bill: Vol. 2,2004
4.2,Punisher: War Zone,2008
6.3,Paper Clips,2004
4.6,"Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor",2003
6.3,Young Adam,2003
6.2,13 Going on 30,2004
5.2,Man on Fire,2004
5.6,Clifford's Really Big Movie,2004
7.2,MC5*: A True Testimonial,2002
3.1,Envy,2004
3.4,Godsend,2004
4.5,Laws of Attraction,2004
6.9,Mean Girls,2004
8.3,The Wrestler,2008
3.5,New York Minute,2004
0,Van Helsing,2004
6.4,The Mudge Boy,2003
5.7,My Bloody Valentine,2009
4.8,Breakin' All the Rules,2004
6,Troy,2004
6.6,Carandiru,2003
6.2,Coffee and Cigarettes,2003
6.6,Les égarés,2003
7.1,The Boys in the Band,1970
7.8,Swimming to Cambodia,1987
0,Watch on the Rhine,1943
7.3,Courage Under Fire,1996
5.7,Enemy Mine,1985
0,Enter the Dragon,1973
0,Terra Estrangeira,1996
9.1,Gimme Shelter,1970
8.1,Ohayô,1959
7.1,Chun gwong cha sit,1997
6,Henry & June,1990
8.1,Berkeley in the Sixties,1990
7.6,Das schreckliche Mädchen,1990
5.2,At First Sight,1999
6.8,The Naked Prey,1966
8.5,A Personal Journey with Martin Scorsese Through American Movies,1995
